Name ,Id ,Number  of  calls ,Min  time ,Max  time ,Average  time
var_decl ,888 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,148 ,2394 ,0.000000 ,0.000096 ,0.000000040100251
var_decl ,890 ,1 ,0.000007 ,0.000007 ,0.000007000000000
var_decl ,891 ,1 ,0.000007 ,0.000007 ,0.000007000000000
var_decl ,892 ,1 ,0.000006 ,0.000006 ,0.000006000000000
assignment ,893 ,1 ,0.000139 ,0.000139 ,0.000139000000000
assignment ,894 ,1 ,0.000001 ,0.000001 ,0.000001000000000
equal_value ,895 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,896 ,1 ,0.000001 ,0.000001 ,0.000001000000000
is_true_jmp_down ,897 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,898 ,1 ,0.000006 ,0.000006 ,0.000006000000000
assignment ,899 ,1 ,0.000001 ,0.000001 ,0.000001000000000
equal_value ,900 ,1 ,0.000003 ,0.000003 ,0.000003000000000
is_true_jmp_up ,150 ,9576 ,0.000001 ,0.000498 ,0.000000052005013
is_true_jmp_down ,902 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,903 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,904 ,1 ,0.000005 ,0.000005 ,0.000005000000000
equal_value ,905 ,1 ,0.000002 ,0.000002 ,0.000002000000000
meta ,30 ,171 ,0.000001 ,0.000166 ,0.000000970760234
assignment ,151 ,9576 ,0.000001 ,0.000179 ,0.000000018692565
is_false_jmp_down ,910 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,911 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,912 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,152 ,9576 ,0.000002 ,0.000620 ,0.000000064745196
assignment ,914 ,1 ,0.000008 ,0.000008 ,0.000008000000000
assignment ,917 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,918 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,919 ,1 ,0.000002 ,0.000002 ,0.000002000000000
is_true_jmp_up ,920 ,32 ,0.000001 ,0.000002 ,0.000000062500000
assignment ,921 ,32 ,0.000004 ,0.000004 ,0.000000125000000
prop_getter ,922 ,32 ,0.000023 ,0.000037 ,0.000001156250000
assignment ,923 ,32 ,0.000003 ,0.000006 ,0.000000187500000
prop_getter ,154 ,38304 ,0.000005 ,0.002525 ,0.000000065920008
assignment ,927 ,32 ,0.000001 ,0.000001 ,0.000000031250000
b_and ,928 ,32 ,0.000002 ,0.000003 ,0.000000093750000
prop_setter ,929 ,32 ,0.000021 ,0.000028 ,0.000000875000000
jmp_down ,930 ,33 ,0.000003 ,0.000006 ,0.000000181818182
assignment ,931 ,33 ,0.000001 ,0.000002 ,0.000000060606061
assignment ,781 ,84 ,0.000004 ,0.000108 ,0.000001285714286
is_true_jmp_up ,933 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,936 ,1 ,0.000008 ,0.000008 ,0.000008000000000
prop_getter ,156 ,38304 ,0.000004 ,0.002797 ,0.000000073021094
meta ,938 ,1 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,940 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,941 ,1 ,0.000004 ,0.000004 ,0.000004000000000
prop_getter ,942 ,1 ,0.000006 ,0.000006 ,0.000006000000000
prop_getter ,157 ,38304 ,0.000004 ,0.004434 ,0.000000115758145
prop_getter ,947 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,948 ,1 ,0.000004 ,0.000004 ,0.000004000000000
prop_getter ,841 ,8 ,0.000009 ,0.000013 ,0.000001625000000
meta ,88 ,2223 ,0.000001 ,0.000031 ,0.000000013945119
assignment ,954 ,1 ,0.000000 ,0.000000 ,0.000000000000000
jmp_down ,159 ,47880 ,0.000004 ,0.002324 ,0.000000048538012
meta ,956 ,1 ,0.000000 ,0.000000 ,0.000000000000000
is_true_jmp_up ,72 ,2223 ,0.000001 ,0.000112 ,0.000000050382366
meta ,100 ,171 ,0.000001 ,0.000027 ,0.000000157894737
assignment ,962 ,1 ,0.000007 ,0.000007 ,0.000007000000000
prop_getter ,963 ,1 ,0.000779 ,0.000779 ,0.000779000000000
assignment ,964 ,1 ,0.000006 ,0.000006 ,0.000006000000000
array_decl ,32 ,342 ,0.000000 ,0.000333 ,0.000000973684211
assignment ,969 ,1 ,0.000008 ,0.000008 ,0.000008000000000
assignment ,970 ,1 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,971 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,974 ,1 ,0.000005 ,0.000005 ,0.000005000000000
prop_getter ,977 ,2 ,0.000001 ,0.000011 ,0.000005500000000
jmp_down ,163 ,11970 ,0.000004 ,0.001042 ,0.000000087050961
assignment ,980 ,1 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,981 ,1 ,0.000003 ,0.000003 ,0.000003000000000
is_true_jmp_up ,982 ,8 ,0.000001 ,0.000002 ,0.000000250000000
assignment ,983 ,8 ,0.000003 ,0.000004 ,0.000000500000000
prop_getter ,984 ,8 ,0.000010 ,0.000011 ,0.000001375000000
assignment ,985 ,8 ,0.000005 ,0.000006 ,0.000000750000000
prop_setter ,989 ,8 ,0.000020 ,0.000024 ,0.000003000000000
jmp_down ,990 ,9 ,0.000001 ,0.000004 ,0.000000444444444
assignment ,165 ,11970 ,0.000000 ,0.001539 ,0.000000128571429
assignment ,992 ,9 ,0.000001 ,0.000001 ,0.000000111111111
less_than ,993 ,9 ,0.000002 ,0.000023 ,0.000002555555556
is_true_jmp_up ,994 ,1 ,0.000001 ,0.000001 ,0.000001000000000
less_than ,166 ,11970 ,0.000002 ,0.002076 ,0.000000173433584
assignment ,715 ,5 ,0.000001 ,0.000002 ,0.000000400000000
substraction ,999 ,2 ,0.000000 ,0.000002 ,0.000001000000000
assignment ,1001 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,1002 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,1003 ,1 ,0.000003 ,0.000003 ,0.000003000000000
is_true_jmp_up ,1004 ,85 ,0.000001 ,0.000002 ,0.000000023529412
assignment ,1005 ,85 ,0.000001 ,0.000001 ,0.000000011764706
assignment ,1006 ,85 ,0.000002 ,0.000008 ,0.000000094117647
is_true_jmp_up ,1007 ,340 ,0.000001 ,0.000002 ,0.000000005882353
assignment ,1008 ,340 ,0.000000 ,0.000004 ,0.000000011764706
substraction ,1009 ,340 ,0.000003 ,0.000010 ,0.000000029411765
assignment ,1010 ,340 ,0.000002 ,0.000010 ,0.000000029411765
assignment ,1011 ,340 ,0.000000 ,0.000007 ,0.000000020588235
substraction ,1012 ,340 ,0.000001 ,0.000005 ,0.000000014705882
assignment ,1013 ,340 ,0.000002 ,0.000016 ,0.000000047058824
assignment ,1014 ,340 ,0.000000 ,0.000002 ,0.000000005882353
meta ,2217 ,1 ,0.000000 ,0.000000 ,0.000000000000000
b_shift_uright ,1016 ,340 ,0.000001 ,0.000015 ,0.000000044117647
assignment ,1017 ,340 ,0.000000 ,0.000003 ,0.000000008823529
b_and ,1018 ,340 ,0.000001 ,0.000030 ,0.000000088235294
prop_setter ,1019 ,340 ,0.000007 ,0.000051 ,0.000000150000000
jmp_down ,1020 ,425 ,0.000001 ,0.000043 ,0.000000101176471
assignment ,102 ,171 ,0.000001 ,0.000007 ,0.000000040935673
assignment ,1022 ,425 ,0.000000 ,0.000009 ,0.000000021176471
less_than ,1023 ,425 ,0.000002 ,0.000035 ,0.000000082352941
is_true_jmp_up ,1024 ,85 ,0.000001 ,0.000001 ,0.000000011764706
assignment ,1025 ,85 ,0.000000 ,0.000001 ,0.000000011764706
assignment ,1026 ,85 ,0.000002 ,0.000026 ,0.000000305882353
array_decl ,34 ,342 ,0.000000 ,0.000059 ,0.000000172514620
assignment ,1028 ,340 ,0.000001 ,0.000006 ,0.000000017647059
substraction ,1029 ,340 ,0.000003 ,0.000055 ,0.000000161764706
assignment ,1030 ,340 ,0.000001 ,0.000004 ,0.000000011764706
substraction ,1031 ,340 ,0.000001 ,0.000040 ,0.000000117647059
assignment ,1032 ,340 ,0.000002 ,0.000014 ,0.000000041176471
assignment ,1033 ,340 ,0.000004 ,0.000048 ,0.000000141176471
division ,1034 ,340 ,0.000001 ,0.000007 ,0.000000020588235
assignment ,1035 ,340 ,0.000001 ,0.000001 ,0.000000002941176
substraction ,1036 ,340 ,0.000001 ,0.000006 ,0.000000017647059
assignment ,1037 ,340 ,0.000002 ,0.000025 ,0.000000073529412
assignment ,1038 ,340 ,0.000001 ,0.000039 ,0.000000114705882
multiplication ,1039 ,340 ,0.000001 ,0.000013 ,0.000000038235294
b_shift_uright ,1040 ,340 ,0.000002 ,0.000020 ,0.000000058823529
assignment ,1041 ,340 ,0.000001 ,0.000002 ,0.000000005882353
b_and ,1042 ,340 ,0.000001 ,0.000029 ,0.000000085294118
prop_setter ,1043 ,340 ,0.000007 ,0.000039 ,0.000000114705882
jmp_down ,1044 ,425 ,0.000004 ,0.000025 ,0.000000058823529
assignment ,1045 ,425 ,0.000002 ,0.000023 ,0.000000054117647
assignment ,1046 ,425 ,0.000001 ,0.000009 ,0.000000021176471
less_than ,1047 ,425 ,0.000002 ,0.000046 ,0.000000108235294
is_true_jmp_up ,1048 ,85 ,0.000001 ,0.000002 ,0.000000023529412
meta ,1050 ,85 ,0.000000 ,0.000001 ,0.000000011764706
assignment ,1057 ,85 ,0.000003 ,0.000006 ,0.000000070588235
assignment ,1052 ,85 ,0.000005 ,0.000010 ,0.000000117647059
meta ,1054 ,85 ,0.000000 ,0.000001 ,0.000000011764706
prop_getter ,274 ,8892 ,0.000004 ,0.001008 ,0.000000113360324
var_decl ,176 ,2394 ,0.000002 ,0.000225 ,0.000000093984962
assignment ,1058 ,85 ,0.000006 ,0.000010 ,0.000000117647059
assignment ,1059 ,85 ,0.000000 ,0.000001 ,0.000000011764706
assignment ,1060 ,85 ,0.000002 ,0.000005 ,0.000000058823529
is_true_jmp_up ,1061 ,1342 ,0.000001 ,0.000010 ,0.000000007451565
prop_getter ,1062 ,1342 ,0.000008 ,0.000108 ,0.000000080476900
assignment ,1063 ,1342 ,0.000003 ,0.000030 ,0.000000022354694
prop_getter ,1064 ,1342 ,0.000005 ,0.000423 ,0.000000315201192
assignment ,1068 ,1342 ,0.000006 ,0.000069 ,0.000000051415797
assignment ,1069 ,1342 ,0.000005 ,0.000060 ,0.000000044709389
prop_getter ,1070 ,1342 ,0.000007 ,0.000119 ,0.000000088673621
b_xor ,1071 ,1342 ,0.000001 ,0.000267 ,0.000000198956781
assignment ,1072 ,1342 ,0.000005 ,0.000049 ,0.000000036512668
assignment ,1073 ,1342 ,0.000004 ,0.000102 ,0.000000076005961
prop_getter ,1074 ,1342 ,0.000007 ,0.000098 ,0.000000073025335
assignment ,1075 ,1342 ,0.000005 ,0.000047 ,0.000000035022355
addition ,1079 ,1342 ,0.000013 ,0.000186 ,0.000000138599106
assignment ,1080 ,1342 ,0.000005 ,0.000158 ,0.000000117734724
meta ,180 ,2394 ,0.000001 ,0.000028 ,0.000000011695906
assignment ,1082 ,1427 ,0.000001 ,0.000040 ,0.000000028030834
prop_getter ,1083 ,1427 ,0.000008 ,0.000062 ,0.000000043447793
assignment ,1084 ,1427 ,0.000001 ,0.000028 ,0.000000019621584
prop_getter ,1085 ,1427 ,0.000004 ,0.000182 ,0.000000127540294
less_than ,1086 ,1427 ,0.000002 ,0.000350 ,0.000000245269797
array_decl ,36 ,342 ,0.000000 ,0.000042 ,0.000000122807018
assignment ,1088 ,85 ,0.000002 ,0.000014 ,0.000000164705882
assignment ,1089 ,85 ,0.000001 ,0.000003 ,0.000000035294118
substraction ,1090 ,85 ,0.000001 ,0.000022 ,0.000000258823529
prop_setter ,1091 ,85 ,0.000026 ,0.000104 ,0.000001223529412
assignment ,1092 ,85 ,0.000006 ,0.000030 ,0.000000352941176
jmp_down ,1093 ,86 ,0.000005 ,0.000023 ,0.000000267441860
assignment ,1094 ,86 ,0.000002 ,0.000038 ,0.000000441860465
assignment ,1095 ,86 ,0.000001 ,0.000009 ,0.000000104651163
prop_getter ,1096 ,86 ,0.000009 ,0.000102 ,0.000001186046512
less_than ,1097 ,86 ,0.000002 ,0.000035 ,0.000000406976744
is_true_jmp_up ,1098 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,183 ,2394 ,0.000001 ,0.000053 ,0.000000022138680
prop_getter ,1100 ,1 ,0.000009 ,0.000009 ,0.000009000000000
assignment ,1101 ,1 ,0.000004 ,0.000004 ,0.000004000000000
meta ,1104 ,1 ,0.000000 ,0.000000 ,0.000000000000000
retval ,1105 ,1 ,0.000001 ,0.000001 ,0.000001000000000
func_decl_n ,1107 ,1 ,0.000074 ,0.000074 ,0.000074000000000
is_true_jmp_up ,185 ,7182 ,0.000001 ,0.000895 ,0.000000124617098
assignment ,1113 ,85 ,0.000005 ,0.000182 ,0.000002141176471
prop_getter ,1114 ,85 ,0.000012 ,0.000134 ,0.000001576470588
assignment ,1115 ,85 ,0.000006 ,0.000046 ,0.000000541176471
assignment ,186 ,7182 ,0.000000 ,0.000203 ,0.000000028265107
meta ,1118 ,85 ,0.000000 ,0.000008 ,0.000000094117647
assignment ,1125 ,58 ,0.000006 ,0.000202 ,0.000003482758621
assignment ,1126 ,58 ,0.000003 ,0.000015 ,0.000000258620690
prop_getter ,1127 ,58 ,0.000007 ,0.000270 ,0.000004655172414
assignment ,1128 ,58 ,0.000002 ,0.000018 ,0.000000310344828
meta ,1131 ,58 ,0.000000 ,0.000003 ,0.000000051724138
addition ,1133 ,58 ,0.000036 ,0.000709 ,0.000012224137931
assignment ,1134 ,58 ,0.000005 ,0.000400 ,0.000006896551724
prop_getter ,189 ,28728 ,0.000005 ,0.008781 ,0.000000305659983
func_expr_n ,1137 ,170 ,0.000001 ,0.000073 ,0.000000429411765
retval ,1138 ,85 ,0.000001 ,0.000005 ,0.000000058823529
func_decl_n ,1140 ,1 ,0.000061 ,0.000061 ,0.000061000000000
assignment ,1146 ,86 ,0.000005 ,0.000011 ,0.000000127906977
assignment ,38 ,171 ,0.000001 ,0.000017 ,0.000000099415205
assignment ,1148 ,86 ,0.000006 ,0.000030 ,0.000000348837209
meta ,1151 ,86 ,0.000000 ,0.000003 ,0.000000034883721
assignment ,1158 ,58 ,0.000005 ,0.000204 ,0.000003517241379
prop_getter ,193 ,28728 ,0.000002 ,0.006195 ,0.000000215643275
assignment ,1160 ,58 ,0.000006 ,0.000055 ,0.000000948275862
is_true_jmp_up ,1027 ,340 ,0.000001 ,0.000064 ,0.000000188235294
prop_getter ,1164 ,58 ,0.000007 ,0.000045 ,0.000000775862069
assignment ,1165 ,58 ,0.000002 ,0.000012 ,0.000000206896552
var_decl ,877 ,1 ,0.000005 ,0.000005 ,0.000005000000000
meta ,1168 ,58 ,0.000001 ,0.000001 ,0.000000017241379
assignment ,1170 ,58 ,0.000001 ,0.000008 ,0.000000137931034
jmp_down ,195 ,35910 ,0.000004 ,0.009777 ,0.000000272263993
meta ,1172 ,58 ,0.000001 ,0.000001 ,0.000000017241379
retval ,1173 ,58 ,0.000001 ,0.000042 ,0.000000724137931
func_expr_n ,1175 ,172 ,0.000001 ,0.000420 ,0.000002441860465
retval ,1176 ,86 ,0.000001 ,0.000003 ,0.000000034883721
assignment ,196 ,35910 ,0.000002 ,0.003864 ,0.000000107602339
func_decl_n ,1178 ,1 ,0.000070 ,0.000070 ,0.000070000000000
less_than ,198 ,35910 ,0.000002 ,0.020120 ,0.000000560289613
is_true_jmp_up ,697 ,1 ,0.000001 ,0.000001 ,0.000001000000000
is_true_jmp_up ,199 ,7182 ,0.000001 ,0.000384 ,0.000000053467001
assignment ,40 ,171 ,0.000001 ,0.000010 ,0.000000058479532
assignment ,1099 ,1 ,0.000006 ,0.000006 ,0.000006000000000
prop_getter ,203 ,28728 ,0.000005 ,0.007852 ,0.000000273322194
prop_setter ,205 ,28728 ,0.000005 ,0.011470 ,0.000000399262044
jmp_down ,206 ,35910 ,0.000004 ,0.002906 ,0.000000080924534
var_decl ,889 ,1 ,0.000005 ,0.000005 ,0.000005000000000
less_than ,209 ,35910 ,0.000002 ,0.003452 ,0.000000096129212
assignment ,42 ,2736 ,0.000001 ,0.000597 ,0.000000218201754
assignment ,213 ,9576 ,0.000001 ,0.000866 ,0.000000090434419
is_true_jmp_up ,215 ,4788 ,0.000002 ,0.000353 ,0.000000073725982
assignment ,793 ,1 ,0.000002 ,0.000002 ,0.000002000000000
func_decl_n ,1301 ,1 ,0.000089 ,0.000089 ,0.000089000000000
assignment ,998 ,1 ,0.000000 ,0.000000 ,0.000000000000000
meta ,104 ,171 ,0.000000 ,0.000002 ,0.000000011695906
assignment ,901 ,1 ,0.000001 ,0.000001 ,0.000001000000000
addition ,1135 ,116 ,0.000001 ,0.000408 ,0.000003517241379
remainder ,44 ,2736 ,0.000001 ,0.001819 ,0.000000664839181
assignment ,906 ,1 ,0.000001 ,0.000001 ,0.000001000000000
logical_not ,907 ,1 ,0.000002 ,0.000002 ,0.000002000000000
var_decl ,225 ,2223 ,0.000002 ,0.000125 ,0.000000056230319
var_decl ,226 ,2223 ,0.000002 ,0.000375 ,0.000000168690958
assignment ,229 ,2223 ,0.000002 ,0.000327 ,0.000000147098516
division ,913 ,1 ,0.000004 ,0.000004 ,0.000004000000000
meta ,236 ,8892 ,0.000001 ,0.000065 ,0.000000007309942
assignment ,239 ,8892 ,0.000001 ,0.000171 ,0.000000019230769
assignment ,240 ,8892 ,0.000001 ,0.004225 ,0.000000475146199
is_true_jmp_up ,241 ,35568 ,0.000001 ,0.000320 ,0.000000008996851
func_decl_n ,1451 ,1 ,0.000082 ,0.000082 ,0.000082000000000
prop_getter ,243 ,35568 ,0.000004 ,0.005439 ,0.000000152918354
prop_getter ,245 ,35568 ,0.000004 ,0.009566 ,0.000000268949618
assignment ,799 ,84 ,0.000001 ,0.000003 ,0.000000035714286
prop_getter ,246 ,35568 ,0.000004 ,0.002676 ,0.000000075236167
is_false_jmp_down ,249 ,17656 ,0.000001 ,0.001159 ,0.000000065643407
less_than ,932 ,33 ,0.000006 ,0.000065 ,0.000001969696970
prop_getter ,251 ,17656 ,0.000004 ,0.003197 ,0.000000181071590
b_shift_left ,253 ,17656 ,0.000001 ,0.027706 ,0.000001569211599
b_xor ,255 ,17656 ,0.000001 ,0.000871 ,0.000000049331672
assignment ,256 ,17656 ,0.000001 ,0.000934 ,0.000000052899864
assignment ,201 ,7182 ,0.000002 ,0.000184 ,0.000000025619605
func_decl_n ,1550 ,1 ,0.000079 ,0.000079 ,0.000079000000000
prop_getter ,259 ,17912 ,0.000004 ,0.002162 ,0.000000120701206
assignment ,943 ,1 ,0.000003 ,0.000003 ,0.000003000000000
b_shift_left ,261 ,17912 ,0.000001 ,0.000916 ,0.000000051138901
prop_setter ,263 ,35568 ,0.000018 ,0.006469 ,0.000000181876968
assignment ,265 ,44460 ,0.000001 ,0.011199 ,0.000000251889339
jmp_down ,1081 ,1427 ,0.000001 ,0.000022 ,0.000000015416959
assignment ,266 ,44460 ,0.000000 ,0.002353 ,0.000000052923977
is_true_jmp_up ,268 ,8892 ,0.000000 ,0.001065 ,0.000000119770580
meta ,951 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,269 ,8892 ,0.000001 ,0.000439 ,0.000000049370220
prop_getter ,270 ,8892 ,0.000004 ,0.000688 ,0.000000077372919
assignment ,953 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,271 ,8892 ,0.000001 ,0.000349 ,0.000000039248763
prop_getter ,272 ,8892 ,0.000004 ,0.001055 ,0.000000118645974
substraction ,955 ,2 ,0.000001 ,0.000002 ,0.000001000000000
assignment ,273 ,8892 ,0.000001 ,0.000698 ,0.000000078497526
addition ,191 ,28728 ,0.000003 ,0.000716 ,0.000000024923420
assignment ,958 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,276 ,8892 ,0.000001 ,0.000077 ,0.000000008659469
func_decl_n ,1659 ,1 ,0.000080 ,0.000080 ,0.000080000000000
prop_getter ,277 ,8892 ,0.000004 ,0.001208 ,0.000000135852452
b_xor ,278 ,8892 ,0.000001 ,0.000323 ,0.000000036324786
assignment ,961 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,2328 ,1 ,0.000020 ,0.000020 ,0.000020000000000
prop_getter ,1147 ,86 ,0.000014 ,0.000025 ,0.000000290697674
func_decl_n ,1690 ,1 ,0.000093 ,0.000093 ,0.000093000000000
meta ,1692 ,1 ,0.000001 ,0.000001 ,0.000001000000000
meta ,2330 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,1694 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1696 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1698 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1700 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1702 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1704 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2332 ,2 ,0.000001 ,0.000005 ,0.000002500000000
assignment ,1706 ,2 ,0.000000 ,0.000000 ,0.000000000000000
meta ,967 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,1708 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1710 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1712 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1714 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1716 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2334 ,1 ,0.000064 ,0.000064 ,0.000064000000000
assignment ,1718 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1720 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1722 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2335 ,1 ,0.000011 ,0.000011 ,0.000011000000000
assignment ,1724 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1726 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1728 ,2 ,0.000000 ,0.000000 ,0.000000000000000
not_equal_value ,2336 ,1 ,0.000012 ,0.000012 ,0.000012000000000
assignment ,1730 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1732 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1734 ,2 ,0.000001 ,0.000001 ,0.000000500000000
prop_getter ,289 ,8892 ,0.000004 ,0.000776 ,0.000000087269456
assignment ,1736 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1738 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1740 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,2338 ,1 ,0.000009 ,0.000009 ,0.000009000000000
assignment ,1742 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1744 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1746 ,2 ,0.000000 ,0.000000 ,0.000000000000000
addition ,2339 ,1 ,0.000576 ,0.000576 ,0.000576000000000
assignment ,1748 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,66 ,342 ,0.000000 ,0.000001 ,0.000000002923977
assignment ,1750 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1752 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2340 ,1 ,0.000011 ,0.000011 ,0.000011000000000
assignment ,1754 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1756 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1758 ,2 ,0.000000 ,0.000000 ,0.000000000000000
addition ,2341 ,1 ,0.000948 ,0.000948 ,0.000948000000000
assignment ,1760 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1762 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1764 ,2 ,0.000000 ,0.000000 ,0.000000000000000
addition ,2342 ,1 ,0.005682 ,0.005682 ,0.005682000000000
assignment ,1766 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1768 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1770 ,2 ,0.000001 ,0.000001 ,0.000000500000000
throw_value ,2343 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,1772 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1774 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1776 ,2 ,0.000000 ,0.000004 ,0.000002000000000
assignment ,1778 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,979 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,1780 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1782 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1784 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1786 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1788 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1790 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1792 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1794 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,721 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,1796 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1798 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1800 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,80 ,2223 ,0.000001 ,0.001826 ,0.000000821412506
assignment ,1802 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1804 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1806 ,2 ,0.000000 ,0.000044 ,0.000022000000000
assignment ,1808 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1810 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1812 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1814 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1816 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1818 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1820 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1822 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1824 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1826 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1828 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1830 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1832 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1834 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1836 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1838 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1840 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1842 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1844 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1846 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1848 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1850 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,991 ,9 ,0.000001 ,0.000002 ,0.000000222222222
assignment ,1852 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1854 ,2 ,0.000000 ,0.000001 ,0.000000500000000
